  76  8613 48 0 SOUTH C  100  SMITH, ELLISON DURANT    
  76  1370 48 0 SOUTH C  100  BYRNES, JAMES FRANCIS    
  76  1234 37 0 SOUTH D  100  BULOW, WILLIAM JOHN      
  76  3882 37 0 SOUTH D  200  GURNEY, CHAN             
  76  6293 54 0 TENNESS  100  MCKELLAR, KENNETH DOUGLAS
  76  8929 54 0 TENNESS  100  STEWART, ARTHUR THOMAS   
  76  1986 49 0 TEXAS    100  CONNALLY, THOMAS TERRY%TO
  76  8446 49 0 TEXAS    100  SHEPPARD, MORRIS         
  76  9291 67 0 UTAH     100  THOMAS, ELBERT DUNCAN    
  76  5274 67 0 UTAH     100  KING, WILLIAM HENRY      
  76   296  6 0 VERMONT  200  AUSTIN, WARREN ROBINSON  
  76  3558  6 0 VERMONT  200  GIBSON, ERNEST WILLARD   
  76  3559  6 0 VERMONT  200  GIBSON, ERNEST WILLIAM   
  76  3625 40 0 VIRGINI  100  GLASS, CARTER            
  76  1365 40 0 VIRGINI  100  BYRD, HARRY FLOOD        
  76   843 73 0 WASHING  100  BONE, HOMER TRUETT       
  76  8287 73 0 WASHING  100  SCHWELLENBACH, LEWIS BAXT
  76  9774 73 0 WASHING  100  WALLGREN, MONRAD CHARLES 
  76  6856 56 0 WEST VI  100  NEELY, MATTHEW MANSFIELD 
  76  4545 56 0 WEST VI  100  HOLT, RUSH DEW           
  76 10110 25 0 WISCONS  200  WILEY, ALEXANDER         
  76  5402 25 0 WISCONS  370  LA FOLLETTE, ROBERT MARIO
  76  8285 68 0 WYOMING  100  SCHWARTZ, HENRY HERMAN %H
  76  7070 68 0 WYOMING  100  O'MAHONEY, JOSEPH        
  77  4418 41 0 ALABAMA  100  HILL, LISTER             
  77   404 41 0 ALABAMA  100  BANKHEAD, JOHN HOLLIS 2D 
  77  6242 61 0 ARIZONA  100  MCFARLAND, ERNEST WILLIAM
  77  4227 61 0 ARIZONA  100  HAYDEN, CARL             
  77  1497 42 0 ARKANSA  100  CARAWAY, HATTIE WYATT    
  77  6492 42 0 ARKANSA  100  MILLER, JOHN ELVIS       
  77  8784 42 0 ARKANSA  100  SPENCER, GEORGE LLOYD    
  77  2702 71 0 CALIFOR  100  DOWNEY, SHERIDAN         
  77  4962 71 0 CALIFOR  200  JOHNSON, HIRAM WARREN    
  77  4949 62 0 COLORAD  100  JOHNSON, EDWIN CARL      
  77    22 62 0 COLORAD  100  ADAMS, ALVA BLANCHARD    
  77  6525 62 0 COLORAD  200  MILLIKIN, EUGENE DONALD  
  77  5945  1 0 CONNECT  100  MALONEY, FRANCIS THOMAS  
  77  2317  1 0 CONNECT  200  DANAHER, JOHN ANTHONY    
  77  9506 11 0 DELAWAR  100  TUNNELL, JAMES MILLER    
  77  4704 11 0 DELAWAR  100  HUGHES, JAMES HURD       
  77  7333 43 0 FLORIDA  100  PEPPER, CLAUDE DENSON    
  77   193 43 0 FLORIDA  100  ANDREWS, CHARLES OSCAR   
  77  8138 44 0 GEORGIA  100  RUSSELL, RICHARD BREVARD 
  77  3536 44 0 GEORGIA  100  GEORGE, WALTER FRANKLIN  
  77  9298 63 0 IDAHO    200  THOMAS, JOHN             
  77  1760 63 0 IDAHO    100  CLARK, DAVID WORTH       
  77  5823 21 0 ILLINOI  100  LUCAS, SCOTT WIKE        
  77  1071 21 0 ILLINOI  200  BROOKS, CHARLES WAYLAND  
  77 10205 22 0 INDIANA  200  WILLIS, RAYMOND EUGENE   
  77  9626 22 0 INDIANA  100  VAN NUYS, FREDERICK      
  77  4367 31 0 IOWA     100  HERRING, CLYDE LAVERNE   
  77  3603 31 0 IOWA     100  GILLETTE, GUY MARK       
  77  1494 32 0 KANSAS   200  CAPPER, ARTHUR           
  77  7780 32 0 KANSAS   200  REED, CLYDE MARTIN       
  77  1634 51 0 KENTUCK  100  CHANDLER, ALBERT BENJAMIN
  77   437 51 0 KENTUCK  100  BARKLEY, ALBEN WILLIAM   
  77  7126 45 0 LOUISIA  100  OVERTON, JOHN HOLMES     
  77  2901 45 0 LOUISIA  100  ELLENDER, ALLEN JOSEPH   
  77  1021  2 0 MAINE    200  BREWSTER, RALPH OWEN     
  77 10047  2 0 MAINE    200  WHITE, WALLACE HUMPHREY, 
  77  7685 52 0 MARYLAN  100  RADCLIFFE, GEORGE L.     
  77  9538 52 0 MARYLAN  100  TYDINGS, MILLARD EVELYN  
  77  5739  3 0 MASSACH  200  LODGE, HENRY CABOT JR.   
  77  9782  3 0 MASSACH  100  WALSH, DAVID IGNATIUS    
  77  9604 23 0 MICHIGA  200  VANDENBERG, ARTHUR HENDRI
  77  1131 23 0 MICHIGA  100  BROWN, PRENTISS MARSH    
  77  8476 33 0 MINNESO  200  SHIPSTEAD, HENRIK        
  77   394 33 0 MINNESO  200  BALL, JOSEPH HURST       
  77  6862 33 0 MINNESO  200  NELSON, ARTHUR EMANUEL   
  77   710 46 0 MISSISS  100  BILBO, THEODORE GILMORE  
  77  4126 46 0 MISSISS  100  HARRISON, BYRON PATTON   
  77  2822 46 0 MISSISS  100  EASTLAND, JAMES OLIVER   
  77  2712 46 0 MISSISS  100  DOXEY, WALL              
  77  1772 34 0 MISSOUR  100  CLARK, JOEL BENNETT %CHAM
  77  9487 34 0 MISSOUR  100  TRUMAN, HARRY S.         
  77  9984 64 0 MONTANA  100  WHEELER, BURTON KENDALL  
  77  6820 64 0 MONTANA  100  MURRAY, JAMES EDWARD     
  77  6960 35 0 NEBRASK  328  NORRIS, GEORGE WILLIAM   
  77  1338 35 0 NEBRASK  200  BUTLER, HUGH ALFRED      
  77  6132 65 0 NEVADA   100  MCCARRAN, PATRICK ANTHONY
  77  1239 65 0 NEVADA   100  BUNKER, BERKELEY LLOYD   
  77  8320 65 0 NEVADA   100  SCRUGHAM, JAMES GRAVES   
  77  1027  4 0 NEW HAM  200  BRIDGES, HENRY STYLES    
  77  9401  4 0 NEW HAM  200  TOBEY, CHARLES WILLIAM   
  77   425 12 0 NEW JER  200  BARBOUR, WILLIAM WARREN  
  77  8594 12 0 NEW JER  100  SMATHERS, WILLIAM HOWELL 
  77  4184 66 0 NEW MEX  100  HATCH, CARL ATWOOD       
  77  1678 66 0 NEW MEX  100  CHAVEZ, DENNIS           
  77  9713 13 0 NEW YOR  100  WAGNER, ROBERT FERDINAND 
  77  6394 13 0 NEW YOR  100  MEAD, JAMES MICHAEL      
  77  7836 47 0 NORTH C  100  REYNOLDS, ROBERT RICE    
  77   349 47 0 NORTH C  100  BAILEY, JOSIAH WILLIAM   
  77  6991 36 0 NORTH D  200  NYE, GERALD PRENTICE     
  77  5452 36 0 NORTH D  200  LANGER, WILLIAM          
  77  1317 24 0 OHIO     200  BURTON, HAROLD HITZ      
  77  9152 24 0 OHIO     200  TAFT, ROBERT ALPHONSO    
  77  9303 53 0 OKLAHOM  100  THOMAS, JOHN WILLIAM ELME
  77  5562 53 0 OKLAHOM  100  LEE, JOSHUA BRYAN        
  77  4528 72 0 OREGON   200  HOLMAN, RUFUS CECIL      
  77  6367 72 0 OREGON   200  MCNARY, CHARLES LINZA    
  77  3872 14 0 PENNSYL  100  GUFFEY, JOSEPH F.        
  77  2391 14 0 PENNSYL  200  DAVIS, JAMES JOHN        
  77  3544  5 0 RHODE I  100  GERRY, PETER GOELET      
  77  3783  5 0 RHODE I  100  GREEN, THEODORE FRANCIS  
  77  8613 48 0 SOUTH C  100  SMITH, ELLISON DURANT    
  77  1370 48 0 SOUTH C  100  BYRNES, JAMES FRANCIS    
  77  5835 48 0 SOUTH C  100  LUMPKIN, ALVA MOORE      
  77  7279 48 0 SOUTH C  100  PEACE, ROGER CRAFT       
  77  6107 48 0 SOUTH C  100  MAYBANK, BURNET RHETT    
  77  3882 37 0 SOUTH D  200  GURNEY, CHAN             
  77  1234 37 0 SOUTH D  100  BULOW, WILLIAM JOHN      
  77  8929 54 0 TENNESS  100  STEWART, ARTHUR THOMAS   
  77  6293 54 0 TENNESS  100  MCKELLAR, KENNETH DOUGLAS
  77  1986 49 0 TEXAS    100  CONNALLY, THOMAS TERRY%TO
  77  8446 49 0 TEXAS    100  SHEPPARD, MORRIS         
  77  4609 49 0 TEXAS    100  HOUSTON, ANDREW JACKSON  
  77  7021 49 0 TEXAS    100  O'DANIEL, WILBERT        
  77  6800 67 0 UTAH     100  MURDOCK, ORRICE ABRAM JR.
  77  9291 67 0 UTAH     100  THOMAS, ELBERT DUNCAN    
  77    52  6 0 VERMONT  200  AIKEN, GEORGE DAVID      
  77   296  6 0 VERMONT  200  AUSTIN, WARREN ROBINSON  
  77  3625 40 0 VIRGINI  100  GLASS, CARTER            
  77  1365 40 0 VIRGINI  100  BYRD, HARRY FLOOD        
  77  9774 73 0 WASHING  100  WALLGREN, MONRAD CHARLES 
  77   843 73 0 WASHING  100  BONE, HOMER TRUETT       
  77  5240 56 0 WEST VI  100  KILGORE, HARLEY MARTIN   
  77  6856 56 0 WEST VI  100  NEELY, MATTHEW MANSFIELD 
  77  8065 56 0 WEST VI  100  ROSIER, JOSEPH           
  77  8488 56 0 WEST VI  200  SHOTT, HUGH IKE          
  77  5402 25 0 WISCONS  370  LA FOLLETTE, ROBERT MARIO
  77 10110 25 0 WISCONS  200  WILEY, ALEXANDER         
  77  7070 68 0 WYOMING  100  O'MAHONEY, JOSEPH        
  77  8285 68 0 WYOMING  100  SCHWARTZ, HENRY HERMAN %H
  78   404 41 0 ALABAMA  100  BANKHEAD, JOHN HOLLIS 2D 
  78  4418 41 0 ALABAMA  100  HILL, LISTER             
  78  4227 61 0 ARIZONA  100  HAYDEN, CARL             
  78  6242 61 0 ARIZONA  100  MCFARLAND, ERNEST WILLIAM
  78  6151 42 0 ARKANSA  100  MCCLELLAN, JOHN LITTLE   
  78  1497 42 0 ARKANSA  100  CARAWAY, HATTIE WYATT    
  78  4962 71 0 CALIFOR  200  JOHNSON, HIRAM WARREN    
  78  2702 71 0 CALIFOR  100  DOWNEY, SHERIDAN         
  78  4949 62 0 COLORAD  100  JOHNSON, EDWIN CARL      
  78  6525 62 0 COLORAD  200  MILLIKIN, EUGENE DONALD  
  78  2317  1 0 CONNECT  200  DANAHER, JOHN ANTHONY    
  78  5945  1 0 CONNECT  100  MALONEY, FRANCIS THOMAS  
  78  9506 11 0 DELAWAR  100  TUNNELL, JAMES MILLER    
  78  1194 11 0 DELAWAR  200  BUCK, CLAYTON DOUGLASS   
  78   193 43 0 FLORIDA  100  ANDREWS, CHARLES OSCAR   
  78  7333 43 0 FLORIDA  100  PEPPER, CLAUDE DENSON    
  78  8138 44 0 GEORGIA  100  RUSSELL, RICHARD BREVARD 
  78  3536 44 0 GEORGIA  100  GEORGE, WALTER FRANKLIN  
  78  1760 63 0 IDAHO    100  CLARK, DAVID WORTH       
  78  9298 63 0 IDAHO    200  THOMAS, JOHN             
  78  5823 21 0 ILLINOI  100  LUCAS, SCOTT WIKE        
  78  1071 21 0 ILLINOI  200  BROOKS, CHARLES WAYLAND  
  78 10205 22 0 INDIANA  200  WILLIS, RAYMOND EUGENE   
  78  9626 22 0 INDIANA  100  VAN NUYS, FREDERICK      
  78  4863 22 0 INDIANA  100  JACKSON, SAMUEL DILLON   
  78  4922 22 0 INDIANA  200  JENNER, WILLIAM EZRA     
  78 10221 31 0 IOWA     200  WILSON, GEORGE ALLISON   
  78  3603 31 0 IOWA     100  GILLETTE, GUY MARK       
  78  1494 32 0 KANSAS   200  CAPPER, ARTHUR           
  78  7780 32 0 KANSAS   200  REED, CLYDE MARTIN       
  78   437 51 0 KENTUCK  100  BARKLEY, ALBEN WILLIAM   
  78  1634 51 0 KENTUCK  100  CHANDLER, ALBERT BENJAMIN
  78  2901 45 0 LOUISIA  100  ELLENDER, ALLEN JOSEPH   
  78  7126 45 0 LOUISIA  100  OVERTON, JOHN HOLMES     
  78 10047  2 0 MAINE    200  WHITE, WALLACE HUMPHREY, 
  78  1021  2 0 MAINE    200  BREWSTER, RALPH OWEN     
  78  9538 52 0 MARYLAN  100  TYDINGS, MILLARD EVELYN  
  78  7685 52 0 MARYLAN  100  RADCLIFFE, GEORGE L.     
  78  9782  3 0 MASSACH  100  WALSH, DAVID IGNATIUS    
  78  5739  3 0 MASSACH  200  LODGE, HENRY CABOT JR.   
  78  9913  3 0 MASSACH  200  WEEKS, SINCLAIR          
  78  3110 23 0 MICHIGA  200  FERGUSON, HOMER          
  78  9604 23 0 MICHIGA  200  VANDENBERG, ARTHUR HENDRI
  78   394 33 0 MINNESO  200  BALL, JOSEPH HURST       
  78  8476 33 0 MINNESO  200  SHIPSTEAD, HENRIK        
  78   710 46 0 MISSISS  100  BILBO, THEODORE GILMORE  
  78  2822 46 0 MISSISS  100  EASTLAND, JAMES OLIVER   
  78  9487 34 0 MISSOUR  100  TRUMAN, HARRY S.         
  78  1772 34 0 MISSOUR  100  CLARK, JOEL BENNETT %CHAM
  78  6820 64 0 MONTANA  100  MURRAY, JAMES EDWARD     
  78  9984 64 0 MONTANA  100  WHEELER, BURTON KENDALL  
  78  1338 35 0 NEBRASK  200  BUTLER, HUGH ALFRED      
  78  9998 35 0 NEBRASK  200  WHERRY, KENNETH SPICER   
  78  8320 65 0 NEVADA   100  SCRUGHAM, JAMES GRAVES   
  78  6132 65 0 NEVADA   100  MCCARRAN, PATRICK ANTHONY
  78  9401  4 0 NEW HAM  200  TOBEY, CHARLES WILLIAM   
  78  1027  4 0 NEW HAM  200  BRIDGES, HENRY STYLES    
  78  4210 12 0 NEW JER  200  HAWKES, ALBERT WAHL      
  78   425 12 0 NEW JER  200  BARBOUR, WILLIAM WARREN  
  78  9781 12 0 NEW JER  100  WALSH, ARTHUR            
  78  8635 12 0 NEW JER  200  SMITH, HOWARD ALEXANDER  
  78  4184 66 0 NEW MEX  100  HATCH, CARL ATWOOD       
  78  1678 66 0 NEW MEX  100  CHAVEZ, DENNIS           
  78  6394 13 0 NEW YOR  100  MEAD, JAMES MICHAEL      
  78  9713 13 0 NEW YOR  100  WAGNER, ROBERT FERDINAND 
  78   349 47 0 NORTH C  100  BAILEY, JOSIAH WILLIAM   
  78  7836 47 0 NORTH C  100  REYNOLDS, ROBERT RICE    
  78  6991 36 0 NORTH D  200  NYE, GERALD PRENTICE     
  78  5452 36 0 NORTH D  200  LANGER, WILLIAM          
  78  9152 24 0 OHIO     200  TAFT, ROBERT ALPHONSO    
  78  1317 24 0 OHIO     200  BURTON, HAROLD HITZ      
  78  9303 53 0 OKLAHOM  100  THOMAS, JOHN WILLIAM ELME
  78  6629 53 0 OKLAHOM  200  MOORE, EDWARD HALL       
  78  4528 72 0 OREGON   200  HOLMAN, RUFUS CECIL      
  78  6367 72 0 OREGON   200  MCNARY, CHARLES LINZA    
  78  2066 72 0 OREGON   200  CORDON, GUY              
  78  2391 14 0 PENNSYL  200  DAVIS, JAMES JOHN        
  78  3872 14 0 PENNSYL  100  GUFFEY, JOSEPH F.        
  78  3544  5 0 RHODE I  100  GERRY, PETER GOELET      
  78  3783  5 0 RHODE I  100  GREEN, THEODORE FRANCIS  
  78  6107 48 0 SOUTH C  100  MAYBANK, BURNET RHETT    
  78  8613 48 0 SOUTH C  100  SMITH, ELLISON DURANT    
  78  3962 48 0 SOUTH C  100  HALL, WILTON EARLE       
  78  3882 37 0 SOUTH D  200  GURNEY, CHAN             
  78  1330 37 0 SOUTH D  200  BUSHFIELD, HARLAN JOHN   
  78  8929 54 0 TENNESS  100  STEWART, ARTHUR THOMAS   
  78  6293 54 0 TENNESS  100  MCKELLAR, KENNETH DOUGLAS
  78  1986 49 0 TEXAS    100  CONNALLY, THOMAS TERRY%TO
  78  7021 49 0 TEXAS    100  O'DANIEL, WILBERT        
  78  9291 67 0 UTAH     100  THOMAS, ELBERT DUNCAN    
  78  6800 67 0 UTAH     100  MURDOCK, ORRICE ABRAM JR.
  78   296  6 0 VERMONT  200  AUSTIN, WARREN ROBINSON  
  78    52  6 0 VERMONT  200  AIKEN, GEORGE DAVID      
  78  1365 40 0 VIRGINI  100  BYRD, HARRY FLOOD        
  78  3625 40 0 VIRGINI  100  GLASS, CARTER            
  78  9774 73 0 WASHING  100  WALLGREN, MONRAD CHARLES 
  78   843 73 0 WASHING  100  BONE, HOMER TRUETT       
  78  5913 73 0 WASHING  100  MAGNUSON, WARREN GRANT   
  78  5240 56 0 WEST VI  100  KILGORE, HARLEY MARTIN   
  78  7826 56 0 WEST VI  200  REVERCOMB, WILLIAM CHAPMA
  78  5402 25 0 WISCONS  370  LA FOLLETTE, ROBERT MARIO
  78 10110 25 0 WISCONS  200  WILEY, ALEXANDER         
  78  7070 68 0 WYOMING  100  O'MAHONEY, JOSEPH        
  78  7960 68 0 WYOMING  200  ROBERTSON, EDWARD VIVIAN 
  79  4418 41 0 ALABAMA  100  HILL, LISTER             
  79   404 41 0 ALABAMA  100  BANKHEAD, JOHN HOLLIS 2D 
  79  9125 41 0 ALABAMA  100  SWIFT, GEORGE ROBINSON   
  79  8764 41 0 ALABAMA  100  SPARKMAN, JOHN JACKSON   
  79  4227 61 0 ARIZONA  100  HAYDEN, CARL             
  79  6242 61 0 ARIZONA  100  MCFARLAND, ERNEST WILLIAM
  79  3388 42 0 ARKANSA  100  FULBRIGHT, JAMES WILLIAM 
  79  6151 42 0 ARKANSA  100  MCCLELLAN, JOHN LITTLE   
  79  2702 71 0 CALIFOR  100  DOWNEY, SHERIDAN         
  79  4962 71 0 CALIFOR  200  JOHNSON, HIRAM WARREN    
  79  5343 71 0 CALIFOR  200  KNOWLAND, WILLIAM FIFE   
  79  4949 62 0 COLORAD  100  JOHNSON, EDWIN CARL      
  79  6525 62 0 COLORAD  200  MILLIKIN, EUGENE DONALD  
  79  6346  1 0 CONNECT  100  MCMAHON, JAMES O@BRIEN   
  79  5945  1 0 CONNECT  100  MALONEY, FRANCIS THOMAS  
  79  4150  1 0 CONNECT  200  HART, THOMAS CHARLES     
  79  9506 11 0 DELAWAR  100  TUNNELL, JAMES MILLER    
  79  1194 11 0 DELAWAR  200  BUCK, CLAYTON DOUGLASS   
  79  7333 43 0 FLORIDA  100  PEPPER, CLAUDE DENSON    
  79   193 43 0 FLORIDA  100  ANDREWS, CHARLES OSCAR   
  79  8138 44 0 GEORGIA  100  RUSSELL, RICHARD BREVARD 
  79  3536 44 0 GEORGIA  100  GEORGE, WALTER FRANKLIN  
  79  9210 63 0 IDAHO    100  TAYLOR, GLEN HEARST      
  79  9298 63 0 IDAHO    200  THOMAS, JOHN             
  79  3718 63 0 IDAHO    100  GOSSETT, CHARLES CLINTON 
  79  1071 21 0 ILLINOI  200  BROOKS, CHARLES WAYLAND  
  79  5823 21 0 ILLINOI  100  LUCAS, SCOTT WIKE        
  79  1489 22 0 INDIANA  200  CAPEHART, HOMER EARL     
  79 10205 22 0 INDIANA  200  WILLIS, RAYMOND EUGENE   
  79  4382 31 0 IOWA     200  HICKENLOOPER, BOURKE BLAK
  79 10221 31 0 IOWA     200  WILSON, GEORGE ALLISON   
  79  1494 32 0 KANSAS   200  CAPPER, ARTHUR           
  79  7780 32 0 KANSAS   200  REED, CLYDE MARTIN       
  79   437 51 0 KENTUCK  100  BARKLEY, ALBEN WILLIAM   
  79  1634 51 0 KENTUCK  100  CHANDLER, ALBERT BENJAMIN
  79  8835 51 0 KENTUCK  200  STANFILL, WILLIAM ABNER  
  79  2901 45 0 LOUISIA  100  ELLENDER, ALLEN JOSEPH   
  79  7126 45 0 LOUISIA  100  OVERTON, JOHN HOLMES     
  79 10047  2 0 MAINE    200  WHITE, WALLACE HUMPHREY, 
  79  1021  2 0 MAINE    200  BREWSTER, RALPH OWEN     
  79  9538 52 0 MARYLAN  100  TYDINGS, MILLARD EVELYN  
  79  7685 52 0 MARYLAN  100  RADCLIFFE, GEORGE L.     
  79  9782  3 0 MASSACH  100  WALSH, DAVID IGNATIUS    
  79  8185  3 0 MASSACH  200  SALTONSTALL, LEVERETT -MA
  79  9604 23 0 MICHIGA  200  VANDENBERG, ARTHUR HENDRI
  79  3110 23 0 MICHIGA  200  FERGUSON, HOMER          
  79   394 33 0 MINNESO  200  BALL, JOSEPH HURST       
  79  8476 33 0 MINNESO  200  SHIPSTEAD, HENRIK        
  79  2822 46 0 MISSISS  100  EASTLAND, JAMES OLIVER   
  79   710 46 0 MISSISS  100  BILBO, THEODORE GILMORE  
  79  2656 34 0 MISSOUR  200  DONNELL, FORREST C.      
  79  9487 34 0 MISSOUR  100  TRUMAN, HARRY S.         
  79  1031 34 0 MISSOUR  100  BRIGGS, FRANK PARKS      
  79  6820 64 0 MONTANA  100  MURRAY, JAMES EDWARD     
  79  9984 64 0 MONTANA  100  WHEELER, BURTON KENDALL  
  79  9998 35 0 NEBRASK  200  WHERRY, KENNETH SPICER   
  79  1338 35 0 NEBRASK  200  BUTLER, HUGH ALFRED      
  79  6132 65 0 NEVADA   100  MCCARRAN, PATRICK ANTHONY
  79  8320 65 0 NEVADA   100  SCRUGHAM, JAMES GRAVES   
  79  1560 65 0 NEVADA   100  CARVILLE, EDWARD PETER   
  79  1027  4 0 NEW HAM  200  BRIDGES, HENRY STYLES    
  79  9401  4 0 NEW HAM  200  TOBEY, CHARLES WILLIAM   
  79  8635 12 0 NEW JER  200  SMITH, HOWARD ALEXANDER  
  79  4210 12 0 NEW JER  200  HAWKES, ALBERT WAHL      
  79  1678 66 0 NEW MEX  100  CHAVEZ, DENNIS           
  79  4184 66 0 NEW MEX  100  HATCH, CARL ATWOOD       
  79  6394 13 0 NEW YOR  100  MEAD, JAMES MICHAEL      
  79  9713 13 0 NEW YOR  100  WAGNER, ROBERT FERDINAND 
  79   349 47 0 NORTH C  100  BAILEY, JOSIAH WILLIAM   
  79  4483 47 0 NORTH C  100  HOEY, CLYDE ROARK        
  79  5452 36 0 NORTH D  200  LANGER, WILLIAM          
  79  6751 36 0 NORTH D  100  MOSES, JOHN              
  79 10450 36 0 NORTH D  200  YOUNG, MILTON RUBEN      
  79  9152 24 0 OHIO     200  TAFT, ROBERT ALPHONSO    
  79  1317 24 0 OHIO     200  BURTON, HAROLD HITZ      
  79  4692 24 0 OHIO     100  HUFFMAN, JAMES WYLIE     
  79  9303 53 0 OKLAHOM  100  THOMAS, JOHN WILLIAM ELME
  79  6629 53 0 OKLAHOM  200  MOORE, EDWARD HALL       
  79 96738 72 0 OREGON   200  MORSE, WAYNE LYMAN       
  79  2066 72 0 OREGON   200  CORDON, GUY              
  79  3872 14 0 PENNSYL  100  GUFFEY, JOSEPH F.        
  79  6836 14 0 PENNSYL  100  MYERS, FRANCIS JOHN      
  79  3783  5 0 RHODE I  100  GREEN, THEODORE FRANCIS  
  79  3544  5 0 RHODE I  100  GERRY, PETER GOELET      
  79  6107 48 0 SOUTH C  100  MAYBANK, BURNET RHETT    
  79  5009 48 0 SOUTH C  100  JOHNSTON, OLIN DEWITT TAL
  79  3882 37 0 SOUTH D  200  GURNEY, CHAN             
  79  1330 37 0 SOUTH D  200  BUSHFIELD, HARLAN JOHN   
  79  8929 54 0 TENNESS  100  STEWART, ARTHUR THOMAS   
  79  6293 54 0 TENNESS  100  MCKELLAR, KENNETH DOUGLAS
  79  1986 49 0 TEXAS    100  CONNALLY, THOMAS TERRY%TO
  79  7021 49 0 TEXAS    100  O'DANIEL, WILBERT        
  79  9291 67 0 UTAH     100  THOMAS, ELBERT DUNCAN    
  79  6800 67 0 UTAH     100  MURDOCK, ORRICE ABRAM JR.
  79   296  6 0 VERMONT  200  AUSTIN, WARREN ROBINSON  
  79    52  6 0 VERMONT  200  AIKEN, GEORGE DAVID      
  79  1365 40 0 VIRGINI  100  BYRD, HARRY FLOOD        
  79  3625 40 0 VIRGINI  100  GLASS, CARTER            
  79  1245 40 0 VIRGINI  100  BURCH, THOMAS GRANVILLE  
  79  7958 40 0 VIRGINI  100  ROBERTSON, A. WILLIS     
  79  5913 73 0 WASHING  100  MAGNUSON, WARREN GRANT   
  79  9774 73 0 WASHING  100  WALLGREN, MONRAD CHARLES 
  79  6561 73 0 WASHING  100  MITCHELL, HUGH BURNTON   
  79  5240 56 0 WEST VI  100  KILGORE, HARLEY MARTIN   
  79  7826 56 0 WEST VI  200  REVERCOMB, WILLIAM CHAPMA
  79  5402 25 0 WISCONS  370  LA FOLLETTE, ROBERT MARIO
  79 10110 25 0 WISCONS  200  WILEY, ALEXANDER         
  79  7960 68 0 WYOMING  200  ROBERTSON, EDWARD VIVIAN 
  79  7070 68 0 WYOMING  100  O'MAHONEY, JOSEPH        
  80  8764 41 0 ALABAMA  100  SPARKMAN, JOHN JACKSON   
  80  4418 41 0 ALABAMA  100  HILL, LISTER             
  80  4227 61 0 ARIZONA  100  HAYDEN, CARL             
  80  6242 61 0 ARIZONA  100  MCFARLAND, ERNEST WILLIAM
  80  6151 42 0 ARKANSA  100  MCCLELLAN, JOHN LITTLE   
  80  3388 42 0 ARKANSA  100  FULBRIGHT, JAMES WILLIAM 
  80  5343 71 0 CALIFOR  200  KNOWLAND, WILLIAM FIFE   
  80  2702 71 0 CALIFOR  100  DOWNEY, SHERIDAN         
  80  4949 62 0 COLORAD  100  JOHNSON, EDWIN CARL      
  80  6525 62 0 COLORAD  200  MILLIKIN, EUGENE DONALD  
  80   390  1 0 CONNECT  200  BALDWIN, RAYMOND EARL    
  80  6346  1 0 CONNECT  100  MCMAHON, JAMES O@BRIEN   
  80  1194 11 0 DELAWAR  200  BUCK, CLAYTON DOUGLASS   
  80 10163 11 0 DELAWAR  200  WILLIAMS, JOHN JAMES     
  80  7333 43 0 FLORIDA  100  PEPPER, CLAUDE DENSON    
  80  4520 43 0 FLORIDA  100  HOLLAND, SPESSARD LINDSEY
  80  8138 44 0 GEORGIA  100  RUSSELL, RICHARD BREVARD 
  80  3536 44 0 GEORGIA  100  GEORGE, WALTER FRANKLIN  
  80  9210 63 0 IDAHO    100  TAYLOR, GLEN HEARST      
  80  2803 63 0 IDAHO    200  DWORSHAK, HENRY CLARENCE 
  80  1071 21 0 ILLINOI  200  BROOKS, CHARLES WAYLAND  
  80  5823 21 0 ILLINOI  100  LUCAS, SCOTT WIKE        
  80  4922 22 0 INDIANA  200  JENNER, WILLIAM EZRA     
  80  1489 22 0 INDIANA  200  CAPEHART, HOMER EARL     
  80  4382 31 0 IOWA     200  HICKENLOOPER, BOURKE BLAK
  80 10221 31 0 IOWA     200  WILSON, GEORGE ALLISON   
  80  7780 32 0 KANSAS   200  REED, CLYDE MARTIN       
  80  1494 32 0 KANSAS   200  CAPPER, ARTHUR           
  80  2052 51 0 KENTUCK  200  COOPER, JOHN SHERMAN     
  80   437 51 0 KENTUCK  100  BARKLEY, ALBEN WILLIAM   
  80  2901 45 0 LOUISIA  100  ELLENDER, ALLEN JOSEPH   
  80  7126 45 0 LOUISIA  100  OVERTON, JOHN HOLMES     
  80  3090 45 0 LOUISIA  100  FEAZEL, WILLIAM CROSSON  
  80  1021  2 0 MAINE    200  BREWSTER, RALPH OWEN     
  80 10047  2 0 MAINE    200  WHITE, WALLACE HUMPHREY, 
  80  9538 52 0 MARYLAN  100  TYDINGS, MILLARD EVELYN  
  80  7020 52 0 MARYLAN  100  O'CONOR, HERBERT         
  80  5739  3 0 MASSACH  200  LODGE, HENRY CABOT JR.   
  80  8185  3 0 MASSACH  200  SALTONSTALL, LEVERETT -MA
  80  3110 23 0 MICHIGA  200  FERGUSON, HOMER          
  80  9604 23 0 MICHIGA  200  VANDENBERG, ARTHUR HENDRI
  80  9374 33 0 MINNESO  200  THYE, EDWARD JOHN        
  80   394 33 0 MINNESO  200  BALL, JOSEPH HURST       
  80  2822 46 0 MISSISS  100  EASTLAND, JAMES OLIVER   
  80   710 46 0 MISSISS  100  BILBO, THEODORE GILMORE  
  80  8883 46 0 MISSISS  100  STENNIS, JOHN CORNELIUS  
